CardID,CustomerID,CardType,CardStatus
CR02871,C03690,Debit,Blocked
CR02872,C02814,Debit,Active
CR02873,C01994,Debit,Expired
CR02874,C04756,Debit,Active
CR02875,C00040,Credit,Expired
CR02876,C00278,Credit,Blocked
CR02877,C01033,Debit,Active
CR02878,C03563,Credit,Active
CR02879,C02591,Debit,Blocked
CR02880,C01098,Debit,Expired
CR02881,C04867,Credit,Blocked
CR02882,C03764,Debit,Blocked
CR02883,C03375,Debit,Expired
CR02884,C02531,Credit,Blocked
CR02885,C02826,Credit,Expired
CR02886,C02390,Debit,Active
CR02887,C04777,Credit,Blocked
CR02888,C04413,Credit,Blocked
CR02889,C01727,Credit,Active
CR02890,C04708,Credit,Blocked
CR02891,C04917,Debit,Active
CR02892,C02777,Credit,Blocked
CR02893,C04596,Debit,Expired
CR02894,C02819,Credit,Active
CR02895,C03429,Debit,Blocked
CR02896,C01009,Credit,Blocked
CR02897,C04705,Credit,Blocked
CR02898,C02176,Debit,Expired
CR02899,C03845,Credit,Active
CR02900,C04940,Debit,Active
CR02901,C01012,Debit,Active
CR02902,C02104,Credit,Expired
CR02903,C04797,Debit,Active
CR02904,C03235,Debit,Blocked
CR02905,C00785,Debit,Active
CR02906,C02622,Debit,Active
CR02907,C01513,Debit,Expired
CR02908,C00241,Credit,Expired
CR02909,C03511,Debit,Active
CR02910,C01185,Credit,Blocked
CR02911,C01440,Credit,Expired
CR02912,C01837,Debit,Blocked
CR02913,C04179,Debit,Expired
CR02914,C03552,Debit,Active
CR02915,C03217,Debit,Expired
CR02916,C02650,Debit,Expired
CR02917,C00700,Debit,Expired
CR02918,C01734,Debit,Blocked
CR02919,C00079,Debit,Expired
CR02920,C04998,Credit,Blocked
CR02921,C01586,Debit,Blocked
CR02922,C03841,Debit,Expired
CR02923,C01057,Debit,Expired
CR02924,C01197,Debit,Expired
CR02925,C01768,Credit,Blocked
CR02926,C04672,Credit,Blocked
CR02927,C02782,Debit,Active
CR02928,C02821,Debit,Active
CR02929,C02596,Debit,Blocked
CR02930,C01764,Credit,Blocked
CR02931,C01450,Debit,Blocked
CR02932,C00754,Debit,Active
CR02933,C00340,Debit,Expired
CR02934,C03930,Credit,Expired
CR02935,C03617,Debit,Expired
CR02936,C00624,Credit,Active
CR02937,C04873,Debit,Active
CR02938,C00941,Debit,Expired
CR02939,C01499,Credit,Active
CR02940,C02618,Credit,Blocked
CR02941,C04428,Credit,Active
CR02942,C03843,Credit,Active
CR02943,C03793,Credit,Blocked
CR02944,C02891,Debit,Active
CR02945,C00456,Debit,Active
CR02946,C02095,Credit,Active
CR02947,C00956,Debit,Active
CR02948,C02735,Debit,Expired
CR02949,C00644,Debit,Active
CR02950,C04153,Debit,Blocked
CR02951,C02623,Debit,Blocked
CR02952,C00370,Credit,Blocked
CR02953,C03983,Debit,Expired
CR02954,C01878,Debit,Blocked
CR02955,C03543,Debit,Expired
CR02956,C03938,Credit,Active
CR02957,C02368,Credit,Active
CR02958,C01862,Credit,Active
CR02959,C03794,Debit,Blocked
CR02960,C04933,Debit,Expired
CR02961,C04396,Debit,Blocked
CR02962,C03325,Credit,Expired
CR02963,C00679,Credit,Active
CR02964,C01902,Debit,Blocked
CR02965,C00997,Credit,Expired
CR02966,C02750,Debit,Active
CR02967,C00613,Debit,Blocked
CR02968,C04118,Credit,Active
CR02969,C01161,Debit,Expired
CR02970,C00617,Credit,Expired
CR02971,C01609,Debit,Blocked
CR02972,C04306,Credit,Expired
CR02973,C04689,Credit,Expired
CR02974,C02794,Credit,Expired
CR02975,C03662,Credit,Expired
CR02976,C02832,Debit,Active
CR02977,C02687,Credit,Expired
CR02978,C02641,Credit,Blocked
CR02979,C01410,Debit,Expired
CR02980,C03840,Debit,Expired
CR02981,C04584,Credit,Blocked
CR02982,C02610,Credit,Expired
CR02983,C01302,Credit,Active
CR02984,C04935,Debit,Active
CR02985,C02690,Credit,Expired
CR02986,C00063,Credit,Active
CR02987,C04180,Debit,Blocked
CR02988,C02413,Credit,Blocked
CR02989,C00097,Debit,Blocked
CR02990,C04341,Debit,Expired
CR02991,C04248,Credit,Active
CR02992,C03778,Credit,Active
CR02993,C01438,Debit,Expired
CR02994,C04702,Debit,Expired
CR02995,C04396,Credit,Blocked
CR02996,C00315,Debit,Expired
CR02997,C04232,Debit,Active
CR02998,C03149,Credit,Active
CR02999,C04438,Debit,Expired
CR03000,C02509,Debit,Blocked
CR03001,C00976,Debit,Blocked
CR03002,C01297,Debit,Blocked
CR03003,C00625,Credit,Active
CR03004,C04308,Credit,Blocked
CR03005,C01639,Credit,Blocked
CR03006,C04176,Credit,Blocked
CR03007,C03153,Debit,Expired
CR03008,C04535,Debit,Blocked
CR03009,C01115,Credit,Expired
CR03010,C03948,Debit,Blocked
CR03011,C01845,Credit,Active
CR03012,C04647,Debit,Active
CR03013,C01541,Credit,Blocked
CR03014,C00783,Credit,Expired
CR03015,C00908,Credit,Active
CR03016,C03140,Debit,Blocked
CR03017,C01638,Credit,Expired
CR03018,C02378,Credit,Active
CR03019,C03425,Debit,Expired
CR03020,C03871,Credit,Expired
CR03021,C01345,Debit,Active
CR03022,C00242,Debit,Active
CR03023,C03732,Debit,Blocked
CR03024,C02061,Debit,Blocked
CR03025,C01631,Credit,Active
CR03026,C04221,Credit,Blocked
CR03027,C00596,Debit,Active
CR03028,C04682,Debit,Expired
CR03029,C02370,Debit,Blocked
CR03030,C00278,Debit,Expired
CR03031,C00088,Credit,Blocked
CR03032,C01789,Credit,Active
CR03033,C01846,Credit,Blocked
CR03034,C01165,Debit,Expired
CR03035,C02576,Debit,Active
CR03036,C04497,Debit,Blocked
CR03037,C00448,Credit,Expired
CR03038,C02159,Credit,Active
CR03039,C04651,Debit,Expired
CR03040,C03066,Credit,Active
CR03041,C02066,Debit,Expired
CR03042,C00415,Debit,Blocked
CR03043,C04762,Debit,Blocked
CR03044,C03633,Credit,Blocked
CR03045,C01782,Credit,Blocked
CR03046,C02597,Debit,Active
CR03047,C04707,Credit,Active
CR03048,C03496,Debit,Active
CR03049,C04471,Credit,Active
CR03050,C02826,Credit,Blocked
CR03051,C01947,Debit,Expired
CR03052,C02205,Debit,Blocked
CR03053,C02796,Credit,Expired
CR03054,C04785,Credit,Blocked
CR03055,C02513,Credit,Expired
CR03056,C00551,Debit,Expired
CR03057,C02661,Credit,Blocked
CR03058,C02625,Credit,Blocked
CR03059,C02262,Credit,Blocked
CR03060,C01711,Credit,Blocked
CR03061,C01902,Debit,Expired
CR03062,C02453,Debit,Blocked
CR03063,C03200,Debit,Blocked
CR03064,C04075,Debit,Active
CR03065,C04510,Credit,Blocked
CR03066,C03623,Credit,Expired
CR03067,C04052,Debit,Blocked
CR03068,C01827,Debit,Expired
CR03069,C03441,Credit,Blocked
CR03070,C03510,Debit,Active
CR03071,C03429,Credit,Blocked
CR03072,C04118,Credit,Active
CR03073,C03589,Debit,Active
CR03074,C02269,Credit,Active
CR03075,C02735,Debit,Blocked
CR03076,C02210,Credit,Blocked
CR03077,C01623,Credit,Blocked
CR03078,C03501,Credit,Blocked
CR03079,C02106,Credit,Active
CR03080,C04351,Credit,Blocked
CR03081,C02882,Debit,Active
CR03082,C00424,Credit,Active
CR03083,C02009,Debit,Active
CR03084,C03804,Debit,Blocked
CR03085,C04396,Debit,Expired
CR03086,C04179,Debit,Expired
CR03087,C00623,Credit,Blocked
CR03088,C03621,Debit,Active
CR03089,C00115,Debit,Expired
CR03090,C04213,Credit,Expired
CR03091,C02081,Debit,Expired
CR03092,C02869,Debit,Active
CR03093,C02704,Debit,Blocked
CR03094,C01317,Debit,Expired
CR03095,C04162,Credit,Blocked
CR03096,C03718,Credit,Blocked
CR03097,C03786,Credit,Expired
CR03098,C02948,Debit,Expired
CR03099,C02749,Credit,Active
CR03100,C03540,Credit,Active
CR03101,C00924,Credit,Blocked
CR03102,C03970,Credit,Expired
CR03103,C01857,Debit,Expired
CR03104,C04370,Debit,Active
CR03105,C03221,Credit,Expired
CR03106,C00071,Debit,Active
CR03107,C02369,Credit,Expired
CR03108,C03206,Debit,Blocked
CR03109,C01043,Credit,Blocked
CR03110,C03542,Debit,Expired
CR03111,C01487,Credit,Active
CR03112,C00677,Debit,Blocked
CR03113,C03031,Debit,Active
CR03114,C01020,Credit,Blocked
CR03115,C03909,Credit,Blocked
CR03116,C02905,Credit,Active
CR03117,C02011,Debit,Active
CR03118,C04276,Debit,Active
CR03119,C03633,Credit,Expired
CR03120,C01257,Credit,Blocked
CR03121,C02638,Debit,Blocked
CR03122,C00085,Credit,Active
CR03123,C04478,Debit,Blocked
CR03124,C04170,Credit,Active
CR03125,C03712,Credit,Expired
CR03126,C04641,Credit,Blocked
CR03127,C00208,Credit,Blocked
CR03128,C03772,Debit,Active
CR03129,C03538,Debit,Active
CR03130,C04875,Debit,Active
CR03131,C04747,Credit,Expired
CR03132,C03584,Credit,Active
CR03133,C01211,Credit,Active
CR03134,C00733,Credit,Blocked
CR03135,C01743,Credit,Expired
CR03136,C02812,Credit,Blocked
CR03137,C02030,Debit,Expired
CR03138,C01879,Debit,Blocked
CR03139,C02207,Credit,Expired
CR03140,C02314,Credit,Expired
CR03141,C03285,Credit,Blocked
CR03142,C00892,Debit,Blocked
CR03143,C01760,Credit,Expired
CR03144,C01130,Debit,Active
CR03145,C03568,Debit,Active
CR03146,C04066,Credit,Active
CR03147,C02966,Debit,Expired
CR03148,C02787,Debit,Expired
CR03149,C01916,Debit,Blocked
CR03150,C04762,Credit,Active
CR03151,C04016,Credit,Expired
CR03152,C01425,Debit,Active
CR03153,C01202,Debit,Expired
CR03154,C01212,Debit,Blocked
CR03155,C02666,Debit,Blocked
CR03156,C00084,Debit,Active
CR03157,C04723,Debit,Blocked
CR03158,C00686,Credit,Expired
CR03159,C02966,Credit,Expired
CR03160,C01062,Credit,Expired
CR03161,C02112,Debit,Expired
CR03162,C03454,Credit,Expired
CR03163,C02385,Credit,Blocked
CR03164,C01383,Debit,Blocked
CR03165,C02790,Credit,Blocked
CR03166,C00957,Debit,Blocked
CR03167,C02349,Credit,Blocked
CR03168,C00764,Credit,Active
CR03169,C00745,Credit,Expired
CR03170,C04049,Credit,Expired
CR03171,C02921,Debit,Expired
CR03172,C02240,Credit,Expired
CR03173,C01247,Credit,Expired
CR03174,C00892,Debit,Blocked
CR03175,C03033,Debit,Blocked
CR03176,C03798,Debit,Blocked
CR03177,C01839,Debit,Expired
CR03178,C03387,Debit,Active
CR03179,C03758,Debit,Expired
CR03180,C03516,Credit,Expired
CR03181,C03329,Debit,Blocked
CR03182,C02716,Debit,Active
CR03183,C01638,Credit,Expired
CR03184,C04856,Debit,Blocked
CR03185,C01628,Credit,Expired
CR03186,C00258,Debit,Active
CR03187,C04083,Credit,Blocked
CR03188,C04720,Debit,Blocked
CR03189,C00072,Debit,Expired
CR03190,C03370,Credit,Expired
CR03191,C00352,Credit,Blocked
CR03192,C04049,Credit,Blocked
CR03193,C02944,Credit,Blocked
CR03194,C04684,Credit,Blocked
CR03195,C02277,Debit,Active
CR03196,C02382,Credit,Blocked
CR03197,C02965,Credit,Blocked
CR03198,C00520,Credit,Blocked
CR03199,C03418,Credit,Expired
CR03200,C03040,Debit,Expired
CR03201,C02253,Debit,Blocked
CR03202,C01605,Credit,Expired
CR03203,C01591,Debit,Active
CR03204,C04296,Debit,Active
CR03205,C03655,Credit,Blocked
CR03206,C01282,Debit,Blocked
CR03207,C01935,Debit,Expired
CR03208,C00828,Credit,Active
CR03209,C03422,Debit,Active
CR03210,C04212,Debit,Active
CR03211,C04176,Debit,Expired
CR03212,C00015,Debit,Blocked
CR03213,C00030,Credit,Expired
CR03214,C03460,Debit,Blocked
CR03215,C00460,Debit,Blocked
CR03216,C03859,Credit,Active
CR03217,C00466,Credit,Blocked
CR03218,C03493,Credit,Blocked
CR03219,C03660,Credit,Active
CR03220,C03076,Credit,Active
CR03221,C01547,Debit,Blocked
CR03222,C04360,Debit,Expired
CR03223,C04367,Debit,Blocked
CR03224,C02573,Credit,Blocked
CR03225,C02082,Debit,Blocked
CR03226,C04420,Debit,Active
CR03227,C04385,Debit,Blocked
CR03228,C00573,Credit,Expired
CR03229,C01473,Debit,Blocked
CR03230,C03645,Debit,Blocked
CR03231,C00987,Debit,Blocked
CR03232,C04350,Debit,Blocked
CR03233,C03711,Debit,Active
CR03234,C01839,Credit,Active
CR03235,C03839,Debit,Expired
CR03236,C02361,Credit,Blocked
CR03237,C03174,Debit,Active
CR03238,C00771,Credit,Active
CR03239,C02123,Credit,Active
CR03240,C00214,Debit,Expired
CR03241,C01150,Debit,Blocked
CR03242,C03274,Credit,Active
CR03243,C01046,Credit,Blocked
CR03244,C02771,Credit,Blocked
CR03245,C01894,Debit,Expired
CR03246,C03476,Credit,Expired
CR03247,C03581,Debit,Expired
CR03248,C00919,Debit,Blocked
CR03249,C04194,Credit,Blocked
CR03250,C00149,Debit,Active
CR03251,C01846,Debit,Expired
CR03252,C02237,Debit,Blocked
CR03253,C03631,Debit,Blocked
CR03254,C02602,Debit,Active
CR03255,C04645,Credit,Active
CR03256,C00831,Debit,Expired
CR03257,C00623,Credit,Active
CR03258,C04155,Credit,Expired
CR03259,C00631,Debit,Expired
CR03260,C00527,Credit,Expired
CR03261,C04555,Debit,Active
CR03262,C02829,Debit,Blocked
CR03263,C04885,Debit,Active
CR03264,C03497,Debit,Expired
CR03265,C03122,Debit,Active
CR03266,C04672,Credit,Active
CR03267,C02421,Debit,Active
CR03268,C00938,Credit,Expired
CR03269,C00580,Debit,Blocked
CR03270,C00125,Credit,Blocked
CR03271,C02758,Debit,Active
CR03272,C02280,Credit,Expired
CR03273,C04727,Credit,Expired
CR03274,C00470,Debit,Expired
CR03275,C02712,Credit,Blocked
CR03276,C01651,Credit,Blocked
CR03277,C04084,Credit,Expired
CR03278,C02371,Credit,Active
CR03279,C01385,Debit,Expired
CR03280,C02319,Debit,Blocked
CR03281,C00313,Credit,Active
CR03282,C01534,Credit,Expired
CR03283,C00206,Credit,Blocked
CR03284,C01119,Credit,Active
CR03285,C00788,Credit,Active
CR03286,C02186,Credit,Blocked
CR03287,C02783,Debit,Blocked
CR03288,C01073,Debit,Blocked
CR03289,C02243,Debit,Expired
CR03290,C00740,Debit,Active
CR03291,C00620,Debit,Expired
CR03292,C00366,Debit,Expired
CR03293,C02965,Debit,Active
CR03294,C02663,Credit,Active
CR03295,C02696,Credit,Active
CR03296,C03275,Debit,Active
CR03297,C01283,Credit,Active
CR03298,C01938,Credit,Expired
CR03299,C04768,Debit,Expired
CR03300,C03306,Debit,Active
CR03301,C03913,Credit,Expired
CR03302,C00713,Debit,Expired
CR03303,C03697,Credit,Expired
CR03304,C02489,Debit,Blocked
CR03305,C01399,Credit,Blocked
CR03306,C03144,Credit,Active
CR03307,C00117,Credit,Blocked
CR03308,C03069,Credit,Blocked
CR03309,C04745,Credit,Active
CR03310,C01291,Debit,Active
CR03311,C03594,Debit,Active
CR03312,C03267,Credit,Active
CR03313,C00055,Credit,Expired
CR03314,C04040,Credit,Expired
CR03315,C01225,Debit,Expired
CR03316,C04403,Credit,Blocked
CR03317,C04670,Debit,Blocked
CR03318,C03845,Debit,Expired
CR03319,C04554,Debit,Active
CR03320,C04236,Debit,Active
CR03321,C02638,Credit,Blocked
CR03322,C02660,Debit,Active
CR03323,C04547,Credit,Blocked
CR03324,C04055,Debit,Expired
CR03325,C01763,Debit,Expired
CR03326,C01692,Debit,Active
CR03327,C01549,Debit,Blocked
CR03328,C03574,Debit,Expired
CR03329,C00209,Credit,Blocked
CR03330,C01872,Debit,Active
CR03331,C02045,Credit,Blocked
CR03332,C03403,Debit,Blocked
CR03333,C04360,Credit,Active
CR03334,C04274,Debit,Active
CR03335,C02686,Credit,Blocked
CR03336,C02417,Credit,Expired
CR03337,C00168,Debit,Expired
CR03338,C02272,Credit,Active
CR03339,C01587,Debit,Expired
CR03340,C02335,Debit,Expired
CR03341,C00037,Credit,Blocked
CR03342,C03666,Credit,Active
CR03343,C00857,Credit,Active
CR03344,C04159,Debit,Active
CR03345,C04169,Credit,Blocked
CR03346,C03788,Credit,Expired
CR03347,C01523,Credit,Expired
CR03348,C04318,Credit,Expired
CR03349,C00559,Credit,Active
CR03350,C00189,Credit,Blocked
CR03351,C00763,Debit,Expired
CR03352,C00434,Debit,Expired
CR03353,C02364,Credit,Expired
CR03354,C03576,Credit,Active
CR03355,C03834,Credit,Expired
CR03356,C01489,Credit,Expired
CR03357,C04403,Debit,Expired
CR03358,C02961,Credit,Active
CR03359,C01814,Debit,Blocked
CR03360,C03473,Debit,Expired
CR03361,C04215,Credit,Blocked
CR03362,C02908,Debit,Blocked
CR03363,C00326,Debit,Expired
CR03364,C02488,Credit,Active
CR03365,C04138,Debit,Blocked
CR03366,C03149,Credit,Blocked
CR03367,C02096,Debit,Active
CR03368,C02883,Debit,Active
CR03369,C00881,Debit,Active
CR03370,C00283,Debit,Blocked
CR03371,C01388,Credit,Expired
CR03372,C01793,Credit,Expired
CR03373,C01358,Credit,Active
CR03374,C02140,Debit,Expired
CR03375,C00428,Credit,Blocked
CR03376,C00418,Credit,Active
CR03377,C04537,Debit,Expired
CR03378,C03770,Credit,Blocked
CR03379,C04294,Credit,Expired
CR03380,C00688,Debit,Active
CR03381,C00302,Credit,Expired
CR03382,C01112,Debit,Active
CR03383,C02372,Credit,Expired
CR03384,C03511,Credit,Expired
CR03385,C03564,Debit,Expired
CR03386,C04965,Credit,Active
CR03387,C02274,Debit,Expired
CR03388,C01000,Debit,Active
CR03389,C04757,Debit,Blocked
CR03390,C04284,Debit,Active
CR03391,C02502,Credit,Blocked
CR03392,C02692,Credit,Active
CR03393,C03558,Debit,Blocked
CR03394,C03691,Credit,Blocked
CR03395,C03244,Credit,Active
CR03396,C00028,Credit,Expired
CR03397,C03933,Credit,Active
CR03398,C02518,Debit,Active
CR03399,C03325,Credit,Active
CR03400,C02631,Credit,Expired
CR03401,C04406,Credit,Active
CR03402,C02834,Debit,Active
CR03403,C01390,Credit,Active
CR03404,C04315,Debit,Expired
CR03405,C02816,Debit,Blocked
CR03406,C02910,Debit,Active
CR03407,C00674,Debit,Active
CR03408,C01928,Credit,Active
CR03409,C04824,Debit,Blocked
CR03410,C03600,Debit,Expired
CR03411,C01902,Debit,Active
CR03412,C00349,Debit,Expired
CR03413,C03988,Debit,Blocked
CR03414,C03603,Debit,Expired
CR03415,C01075,Credit,Expired
CR03416,C04093,Credit,Blocked
CR03417,C04096,Credit,Active
CR03418,C00865,Debit,Expired
CR03419,C03428,Debit,Blocked
CR03420,C04980,Debit,Expired
CR03421,C00815,Debit,Expired
CR03422,C04173,Credit,Blocked
CR03423,C00557,Debit,Blocked
CR03424,C00332,Debit,Active
CR03425,C04369,Debit,Active
CR03426,C00336,Debit,Blocked
CR03427,C01165,Debit,Active
CR03428,C02355,Debit,Active
CR03429,C04704,Debit,Blocked
CR03430,C03380,Debit,Active
CR03431,C02344,Debit,Expired
CR03432,C01994,Credit,Active
CR03433,C01692,Credit,Expired
CR03434,C03500,Debit,Expired
CR03435,C02455,Debit,Blocked
CR03436,C03661,Debit,Expired
CR03437,C03433,Debit,Active
CR03438,C01388,Debit,Active
CR03439,C01579,Credit,Expired
CR03440,C04662,Debit,Active
CR03441,C00829,Credit,Blocked
CR03442,C00822,Debit,Expired
CR03443,C03831,Credit,Expired
CR03444,C03341,Credit,Active
CR03445,C01317,Debit,Blocked
CR03446,C00053,Credit,Active
CR03447,C01225,Debit,Expired
CR03448,C04813,Debit,Expired
CR03449,C00351,Credit,Active
CR03450,C00578,Debit,Expired
CR03451,C04773,Debit,Expired
CR03452,C03621,Debit,Expired
CR03453,C02094,Credit,Expired
CR03454,C04065,Credit,Expired
CR03455,C00862,Credit,Active
CR03456,C01694,Credit,Expired
CR03457,C01398,Credit,Expired
CR03458,C00780,Debit,Expired
CR03459,C01220,Debit,Active
CR03460,C00818,Credit,Expired
CR03461,C01004,Credit,Blocked
CR03462,C02717,Credit,Active
CR03463,C00079,Credit,Expired
CR03464,C03921,Debit,Active
CR03465,C04874,Credit,Active
CR03466,C01868,Debit,Expired
CR03467,C03468,Credit,Active
CR03468,C02324,Debit,Active
CR03469,C02202,Debit,Expired
CR03470,C04725,Debit,Blocked
CR03471,C04790,Debit,Blocked
CR03472,C04806,Credit,Blocked
CR03473,C00989,Debit,Expired
CR03474,C02577,Debit,Active
CR03475,C04187,Credit,Expired
CR03476,C03042,Credit,Blocked
CR03477,C04973,Credit,Expired
CR03478,C02007,Credit,Blocked
CR03479,C00504,Credit,Blocked
CR03480,C01884,Debit,Active
CR03481,C03067,Credit,Blocked
CR03482,C03814,Credit,Blocked
CR03483,C01426,Credit,Blocked
CR03484,C03972,Credit,Expired
CR03485,C01760,Debit,Expired
CR03486,C03990,Credit,Expired
CR03487,C03039,Debit,Expired
CR03488,C00163,Debit,Active
CR03489,C03070,Credit,Active
CR03490,C01345,Credit,Expired
CR03491,C01375,Debit,Blocked
CR03492,C04404,Credit,Active
CR03493,C04437,Debit,Active
CR03494,C03813,Debit,Blocked
CR03495,C02693,Credit,Blocked
CR03496,C02187,Credit,Blocked
CR03497,C02985,Credit,Expired
CR03498,C04933,Debit,Blocked
CR03499,C04678,Debit,Expired
CR03500,C00891,Credit,Blocked
CR03501,C00399,Debit,Blocked
CR03502,C02777,Debit,Expired
CR03503,C04855,Credit,Expired
CR03504,C02549,Credit,Active
CR03505,C00125,Debit,Expired
CR03506,C00255,Credit,Active
CR03507,C01998,Debit,Expired
CR03508,C04791,Credit,Active
CR03509,C01502,Credit,Active
CR03510,C01131,Credit,Expired
CR03511,C03724,Debit,Active
CR03512,C01464,Debit,Blocked
CR03513,C00911,Credit,Blocked
CR03514,C02874,Credit,Blocked
CR03515,C03333,Credit,Expired
CR03516,C00186,Debit,Active
CR03517,C00837,Credit,Active
CR03518,C04183,Debit,Active
CR03519,C03980,Debit,Expired
CR03520,C02341,Credit,Expired
CR03521,C00762,Credit,Blocked
CR03522,C02127,Debit,Active
CR03523,C01811,Debit,Blocked
CR03524,C04197,Credit,Active
CR03525,C02416,Credit,Expired
CR03526,C04999,Debit,Expired
CR03527,C00321,Credit,Expired
CR03528,C02846,Credit,Expired
CR03529,C02795,Debit,Expired
CR03530,C00894,Debit,Expired
CR03531,C01621,Credit,Active
CR03532,C03053,Debit,Active
CR03533,C01735,Debit,Active
CR03534,C00875,Credit,Expired
CR03535,C04379,Debit,Blocked
CR03536,C03257,Debit,Blocked
CR03537,C00374,Debit,Active
CR03538,C01046,Credit,Blocked
CR03539,C04282,Debit,Expired
CR03540,C02759,Credit,Blocked
CR03541,C04759,Credit,Active
CR03542,C03411,Debit,Blocked
CR03543,C02886,Credit,Expired
CR03544,C01730,Credit,Blocked
CR03545,C00177,Credit,Active
CR03546,C03072,Credit,Blocked
CR03547,C03655,Credit,Blocked
CR03548,C01238,Debit,Blocked
CR03549,C02043,Credit,Active
CR03550,C03527,Credit,Active
CR03551,C00808,Debit,Expired
CR03552,C03434,Credit,Expired
CR03553,C00372,Credit,Blocked
CR03554,C02970,Credit,Blocked
CR03555,C02012,Debit,Expired
CR03556,C03902,Debit,Active
CR03557,C00708,Debit,Expired
CR03558,C04559,Credit,Active
CR03559,C00740,Credit,Blocked
CR03560,C02391,Credit,Active
CR03561,C00608,Credit,Expired
CR03562,C03468,Debit,Blocked
CR03563,C00175,Credit,Active
CR03564,C00644,Credit,Blocked
CR03565,C04045,Credit,Active
CR03566,C00685,Credit,Active
CR03567,C00567,Credit,Blocked
CR03568,C03160,Debit,Active
CR03569,C04450,Debit,Active
CR03570,C04140,Debit,Blocked
CR03571,C00292,Debit,Blocked
CR03572,C03678,Debit,Blocked
CR03573,C02174,Debit,Blocked
CR03574,C00316,Debit,Blocked
CR03575,C01475,Debit,Expired
CR03576,C03623,Credit,Blocked
CR03577,C03174,Debit,Active
CR03578,C03066,Credit,Blocked
CR03579,C03184,Credit,Active
CR03580,C04307,Debit,Expired
CR03581,C03046,Debit,Active
CR03582,C04110,Debit,Expired
CR03583,C03098,Credit,Expired
CR03584,C00486,Debit,Active
CR03585,C04650,Debit,Expired
CR03586,C03340,Credit,Expired
CR03587,C02802,Credit,Active
CR03588,C02024,Credit,Blocked
CR03589,C01379,Debit,Expired
CR03590,C01422,Debit,Expired
CR03591,C01698,Credit,Expired
CR03592,C00808,Debit,Expired
CR03593,C00962,Credit,Blocked
