AccountID,CustomerID,AccountType,Balance
A02841,C03197,Current,598172
A02842,C02597,Savings,886210
A02843,C03993,Current,615764
A02844,C00667,Savings,447312
A02845,C00715,Savings,178747
A02846,C02448,Current,33774
A02847,C01331,Savings,116091
A02848,C04043,Savings,218693
A02849,C03008,Savings,641581
A02850,C01766,Current,529652
A02851,C01873,Savings,239000
A02852,C01297,Savings,261399
A02853,C00228,Current,913298
A02854,C03863,Savings,78909
A02855,C02292,Savings,451383
A02856,C00569,Savings,23426
A02857,C01291,Savings,606335
A02858,C00275,Current,420058
A02859,C04823,Savings,398243
A02860,C02506,Savings,901313
A02861,C00718,Current,231274
A02862,C04906,Savings,607577
A02863,C01567,Current,120562
A02864,C00164,Savings,383550
A02865,C02508,Current,25199
A02866,C00647,Savings,506526
A02867,C02220,Savings,992504
A02868,C01561,Savings,957919
A02869,C02309,Savings,662656
A02870,C00436,Current,48059
A02871,C04401,Current,651795
A02872,C03017,Current,265283
A02873,C03948,Savings,128371
A02874,C01659,Current,392948
A02875,C02341,Current,457906
A02876,C04162,Current,726587
A02877,C00555,Current,455191
A02878,C00047,Savings,211553
A02879,C04183,Current,945527
A02880,C00324,Savings,394628
A02881,C04901,Current,544579
A02882,C03513,Savings,139078
A02883,C03296,Savings,849141
A02884,C02572,Savings,778349
A02885,C02813,Current,96301
A02886,C01680,Current,948557
A02887,C02463,Savings,907690
A02888,C01722,Savings,933594
A02889,C04728,Current,797686
A02890,C00941,Savings,194676
A02891,C04663,Current,693593
A02892,C00415,Current,308933
A02893,C02292,Current,540607
A02894,C01513,Savings,832889
A02895,C03640,Current,230300
A02896,C02391,Current,855273
A02897,C02599,Current,931724
A02898,C04681,Current,737596
A02899,C04454,Current,882772
A02900,C01207,Savings,433371
A02901,C02161,Current,983591
A02902,C00981,Current,428634
A02903,C04544,Savings,956234
A02904,C00430,Savings,350195
A02905,C03457,Current,617988
A02906,C01989,Savings,355692
A02907,C03055,Current,825801
A02908,C01667,Current,598065
A02909,C04072,Current,493903
A02910,C01464,Savings,527713
A02911,C03461,Current,803247
A02912,C03768,Current,231619
A02913,C02034,Savings,326099
A02914,C03552,Current,969686
A02915,C00026,Savings,820284
A02916,C00536,Savings,794448
A02917,C00633,Savings,691546
A02918,C01259,Current,441864
A02919,C01186,Savings,199500
A02920,C02280,Current,653419
A02921,C03427,Current,907144
A02922,C03158,Savings,667131
A02923,C01079,Current,32296
A02924,C03107,Savings,425964
A02925,C01473,Current,572767
A02926,C04029,Current,903025
A02927,C02455,Current,376824
A02928,C02069,Current,722438
A02929,C00505,Savings,768619
A02930,C00194,Current,483640
A02931,C01418,Savings,384740
A02932,C01353,Savings,112980
A02933,C03150,Current,598179
A02934,C04927,Savings,799136
A02935,C03563,Current,369810
A02936,C01130,Current,17565
A02937,C00711,Savings,754160
A02938,C01198,Current,223181
A02939,C04190,Savings,205172
A02940,C03736,Savings,478920
A02941,C01453,Current,303354
A02942,C03863,Current,694517
A02943,C01182,Current,600368
A02944,C00639,Current,262343
A02945,C04149,Savings,959048
A02946,C02089,Savings,809334
A02947,C04866,Current,184723
A02948,C02863,Current,804109
A02949,C00579,Current,599045
A02950,C02784,Savings,241671
A02951,C03854,Current,601191
A02952,C00544,Current,175968
A02953,C02279,Current,157800
A02954,C02125,Savings,492159
A02955,C02514,Savings,629420
A02956,C02379,Current,209624
A02957,C02768,Savings,870165
A02958,C00471,Current,226947
A02959,C00095,Current,279530
A02960,C01923,Savings,590622
A02961,C00382,Current,176056
A02962,C04445,Current,805223
A02963,C02235,Current,272742
A02964,C00402,Savings,153182
A02965,C02153,Savings,544918
A02966,C04628,Current,684555
A02967,C04037,Current,95849
A02968,C03101,Current,482366
A02969,C00379,Savings,9988
A02970,C02380,Current,735693
A02971,C00074,Savings,890353
A02972,C04081,Savings,732500
A02973,C00570,Savings,728731
A02974,C03953,Current,586866
A02975,C03938,Current,519835
A02976,C04262,Savings,288919
A02977,C03700,Current,516737
A02978,C04020,Savings,723314
A02979,C04473,Savings,891865
A02980,C03188,Savings,668211
A02981,C02482,Current,350042
A02982,C00723,Current,719201
A02983,C00149,Savings,115779
A02984,C02399,Savings,171402
A02985,C02004,Savings,493991
A02986,C02540,Savings,882301
A02987,C02634,Savings,479796
A02988,C04726,Current,577628
A02989,C00908,Current,30113
A02990,C00200,Current,25912
A02991,C02907,Current,463150
A02992,C01589,Savings,668608
A02993,C04039,Savings,939999
A02994,C01314,Savings,484519
A02995,C00034,Savings,945274
A02996,C00694,Current,682198
A02997,C04416,Current,447790
A02998,C04888,Current,810265
A02999,C02757,Current,462416
A03000,C03431,Savings,129844
A03001,C04504,Current,248520
A03002,C01398,Savings,483216
A03003,C01524,Savings,760070
A03004,C03682,Current,287643
A03005,C03421,Savings,108379
A03006,C03940,Current,904597
A03007,C03501,Current,435953
A03008,C01270,Savings,201326
A03009,C02156,Savings,699428
A03010,C02339,Savings,315455
A03011,C01416,Savings,983175
A03012,C03086,Savings,541328
A03013,C04598,Savings,556197
A03014,C01727,Savings,930876
A03015,C04355,Current,314433
A03016,C01178,Current,514102
A03017,C03504,Savings,535316
A03018,C02553,Current,134374
A03019,C03561,Current,629700
A03020,C00767,Savings,506047
A03021,C01401,Savings,82584
A03022,C00504,Current,345936
A03023,C01357,Current,816197
A03024,C03455,Current,936980
A03025,C00852,Savings,895239
A03026,C02075,Current,805016
A03027,C00292,Current,982482
A03028,C03089,Savings,292750
A03029,C00582,Current,689358
A03030,C03345,Savings,195429
A03031,C03727,Savings,339515
A03032,C01425,Savings,772867
A03033,C00280,Savings,937334
A03034,C02858,Savings,536025
A03035,C00615,Current,353457
A03036,C02317,Savings,950537
A03037,C02405,Current,90219
A03038,C00933,Savings,675182
A03039,C02002,Savings,992552
A03040,C04939,Current,657952
A03041,C03908,Current,764082
A03042,C00155,Savings,823185
A03043,C02903,Current,695798
A03044,C00874,Savings,241105
A03045,C02120,Current,778614
A03046,C02791,Savings,369954
A03047,C03729,Current,142302
A03048,C01331,Current,655544
A03049,C04282,Current,498789
A03050,C02753,Current,133932
A03051,C04659,Current,722648
A03052,C00410,Savings,982742
A03053,C03664,Current,416964
A03054,C02399,Savings,183777
A03055,C04842,Savings,797540
A03056,C02270,Current,158818
A03057,C03898,Savings,2703
A03058,C01332,Current,530223
A03059,C03240,Savings,678502
A03060,C03320,Savings,807637
A03061,C01794,Current,654147
A03062,C03282,Current,50971
A03063,C01174,Savings,267139
A03064,C03260,Savings,857652
A03065,C03102,Current,461810
A03066,C03963,Current,907733
A03067,C00938,Savings,901823
A03068,C03624,Current,710650
A03069,C04417,Current,513564
A03070,C00818,Current,643183
A03071,C01293,Savings,436972
A03072,C03925,Savings,430441
A03073,C03742,Current,685048
A03074,C04592,Savings,386106
A03075,C01268,Savings,335399
A03076,C04397,Savings,90763
A03077,C04461,Savings,262151
A03078,C00206,Current,742492
A03079,C04495,Savings,341749
A03080,C01531,Savings,334152
A03081,C01775,Savings,521128
A03082,C00845,Current,600825
A03083,C01728,Current,887117
A03084,C04719,Savings,444984
A03085,C03001,Savings,944969
A03086,C04410,Savings,728353
A03087,C01337,Current,648382
A03088,C02576,Current,392631
A03089,C04505,Savings,134281
A03090,C04713,Current,840321
A03091,C03122,Current,364370
A03092,C04424,Current,995613
A03093,C02850,Current,762633
A03094,C02464,Savings,227177
A03095,C02968,Current,816486
A03096,C04756,Current,743180
A03097,C04522,Savings,317260
A03098,C04880,Current,488984
A03099,C00081,Savings,156730
A03100,C04844,Current,963082
A03101,C03414,Savings,729618
A03102,C03366,Savings,361187
A03103,C03164,Current,792667
A03104,C03426,Savings,879140
A03105,C04628,Savings,384582
A03106,C01139,Current,638213
A03107,C02746,Current,491020
A03108,C04194,Current,868866
A03109,C00913,Savings,252939
A03110,C03782,Savings,397640
A03111,C00332,Savings,747084
A03112,C04441,Current,981543
A03113,C04465,Current,1429
A03114,C03094,Current,703094
A03115,C00254,Current,777663
A03116,C02707,Savings,979850
A03117,C03686,Savings,948275
A03118,C01161,Savings,660531
A03119,C02937,Current,210814
A03120,C02373,Savings,412611
A03121,C04869,Savings,420989
A03122,C02089,Current,329177
A03123,C01488,Current,325807
A03124,C03531,Savings,184779
A03125,C01829,Savings,886124
A03126,C02744,Savings,568925
A03127,C01069,Current,433761
A03128,C00843,Savings,716927
A03129,C03781,Current,280704
A03130,C04992,Savings,287383
A03131,C04123,Savings,83787
A03132,C02046,Current,366351
A03133,C02453,Savings,616317
A03134,C03767,Current,739421
A03135,C04531,Savings,243573
A03136,C02808,Savings,512466
A03137,C00949,Current,869800
A03138,C00069,Savings,619919
A03139,C03984,Savings,546203
A03140,C03838,Current,154667
A03141,C01768,Current,324557
A03142,C03128,Current,72487
A03143,C02136,Current,883311
A03144,C03356,Savings,915803
A03145,C04199,Current,198208
A03146,C04949,Current,805488
A03147,C04261,Savings,951920
A03148,C01268,Savings,642235
A03149,C04508,Current,346384
A03150,C04449,Savings,603889
A03151,C02377,Savings,760149
A03152,C02078,Savings,899203
A03153,C02825,Current,696143
A03154,C02355,Savings,72278
A03155,C00776,Savings,167815
A03156,C01199,Savings,484285
A03157,C04851,Current,271090
A03158,C04629,Savings,492289
A03159,C03623,Current,623855
A03160,C04466,Current,754256
A03161,C00225,Current,443374
A03162,C01984,Savings,194180
A03163,C01255,Savings,623842
A03164,C04105,Current,263759
A03165,C00869,Current,584648
A03166,C03148,Current,134291
A03167,C01236,Current,532709
A03168,C01645,Current,714382
A03169,C03721,Current,4490
A03170,C02478,Savings,540411
A03171,C01515,Savings,316627
A03172,C03262,Current,928884
A03173,C01238,Savings,714326
A03174,C02889,Current,180404
A03175,C02690,Current,141698
A03176,C04444,Current,867561
A03177,C04634,Savings,942715
A03178,C02720,Savings,109870
A03179,C00240,Savings,837627
A03180,C02740,Current,649142
A03181,C04959,Current,389112
A03182,C01577,Savings,715584
A03183,C03980,Savings,319915
A03184,C00906,Current,11044
A03185,C04069,Current,23380
A03186,C03525,Savings,25377
A03187,C01141,Current,208534
A03188,C01913,Current,222026
A03189,C00765,Savings,432819
A03190,C01164,Savings,219801
A03191,C01067,Savings,512136
A03192,C01972,Current,668854
A03193,C03373,Savings,186255
A03194,C03226,Current,911287
A03195,C01410,Current,929172
A03196,C04370,Current,318750
A03197,C01330,Current,838276
A03198,C03031,Savings,238095
A03199,C00055,Current,34575
A03200,C00678,Savings,627665
A03201,C03935,Savings,47600
A03202,C01356,Current,899221
A03203,C01560,Current,285902
A03204,C04722,Savings,382512
A03205,C04646,Savings,41647
A03206,C03908,Savings,240570
A03207,C03782,Current,640595
A03208,C03257,Current,691816
A03209,C02024,Savings,463186
A03210,C00479,Current,261174
A03211,C03578,Savings,913466
A03212,C04975,Savings,339777
A03213,C04999,Current,252531
A03214,C02046,Savings,331334
A03215,C03892,Savings,9322
A03216,C01176,Savings,494066
A03217,C02283,Savings,225729
A03218,C01885,Savings,644759
A03219,C03765,Current,15630
A03220,C03460,Savings,814658
A03221,C01774,Current,794417
A03222,C04218,Savings,795102
A03223,C00966,Savings,57172
A03224,C04640,Current,400684
A03225,C03152,Savings,311502
A03226,C00172,Current,81545
A03227,C03978,Savings,442207
A03228,C02760,Current,469924
A03229,C00993,Current,397789
A03230,C04925,Current,660767
A03231,C03662,Current,68575
A03232,C04159,Savings,720759
A03233,C03848,Savings,180299
A03234,C02133,Savings,316298
A03235,C04878,Current,598499
A03236,C00284,Savings,236895
A03237,C03959,Current,397163
A03238,C00481,Current,624008
A03239,C03134,Savings,752507
A03240,C01258,Savings,310872
A03241,C02510,Current,384682
A03242,C04854,Current,431861
A03243,C02936,Savings,122313
A03244,C01861,Current,116874
A03245,C03045,Current,264481
A03246,C00805,Savings,59902
A03247,C00909,Savings,619169
A03248,C00102,Savings,975121
A03249,C00340,Savings,256469
A03250,C02473,Current,550791
A03251,C02658,Savings,158717
A03252,C04625,Savings,506660
A03253,C03326,Current,949330
A03254,C00711,Savings,248207
A03255,C04201,Savings,492794
A03256,C03302,Savings,62765
A03257,C02296,Savings,676102
A03258,C00008,Savings,836175
A03259,C03580,Current,835756
A03260,C04722,Savings,835202
A03261,C03997,Current,891146
A03262,C00287,Current,21164
A03263,C01420,Current,740639
A03264,C01615,Current,623458
A03265,C04987,Savings,842658
A03266,C02923,Current,615607
A03267,C00910,Savings,301298
A03268,C03861,Current,49111
A03269,C01905,Current,616478
A03270,C00961,Current,456784
A03271,C01565,Current,159630
A03272,C02421,Savings,79306
A03273,C02685,Savings,49635
A03274,C02373,Current,373384
A03275,C02645,Savings,868683
A03276,C02955,Savings,766462
A03277,C04397,Current,300289
A03278,C00047,Current,80311
A03279,C02934,Savings,135829
A03280,C01068,Savings,485453
A03281,C03529,Savings,608510
A03282,C03356,Savings,814925
A03283,C04161,Current,400597
A03284,C04595,Savings,941510
A03285,C03129,Savings,717652
A03286,C01090,Savings,726486
A03287,C02518,Savings,559670
A03288,C02015,Current,211045
A03289,C02405,Current,870885
A03290,C00017,Current,693754
A03291,C03920,Savings,300525
A03292,C00089,Savings,102346
A03293,C00167,Savings,147349
A03294,C04846,Savings,23727
A03295,C04810,Current,128949
A03296,C00647,Savings,933376
A03297,C01270,Current,789810
A03298,C03200,Current,318674
A03299,C03914,Current,568135
A03300,C01861,Savings,184676
A03301,C04785,Current,21769
A03302,C03868,Current,827364
A03303,C00176,Current,830690
A03304,C04163,Savings,2158
A03305,C03878,Savings,826297
A03306,C03354,Current,482875
A03307,C03617,Savings,125106
A03308,C03261,Current,868205
A03309,C00481,Current,800413
A03310,C00661,Current,903805
A03311,C04734,Current,498679
A03312,C01104,Current,961042
A03313,C00170,Savings,68422
A03314,C01660,Savings,218138
A03315,C04875,Current,890189
A03316,C00815,Current,943910
A03317,C03483,Savings,421343
A03318,C01786,Savings,320360
A03319,C00500,Savings,428628
A03320,C01549,Savings,519697
A03321,C02716,Savings,853316
A03322,C00323,Savings,368157
A03323,C04111,Current,342593
A03324,C02668,Current,257689
A03325,C04450,Current,122209
A03326,C02349,Savings,779714
A03327,C02838,Savings,10647
A03328,C03061,Savings,52991
A03329,C02035,Current,610970
A03330,C03178,Savings,419251
A03331,C04497,Current,867178
A03332,C00703,Savings,177728
A03333,C01677,Savings,517430
A03334,C02568,Savings,51815
A03335,C04100,Current,587453
A03336,C01587,Savings,197985
A03337,C00389,Savings,558725
A03338,C03092,Current,700230
A03339,C01049,Savings,175264
A03340,C01012,Current,474493
A03341,C00850,Savings,736267
A03342,C04357,Current,844139
A03343,C00555,Savings,169770
A03344,C03216,Savings,322595
A03345,C01119,Savings,807740
A03346,C04521,Savings,210713
A03347,C04431,Savings,29752
A03348,C02989,Current,892624
A03349,C01842,Current,65530
A03350,C02909,Savings,591337
A03351,C01966,Current,205121
A03352,C00634,Savings,854915
A03353,C02142,Current,109158
A03354,C04395,Savings,236517
A03355,C01907,Savings,786457
A03356,C04334,Savings,613714
A03357,C01721,Current,864686
A03358,C01915,Current,874592
A03359,C04920,Savings,389710
A03360,C04167,Savings,434432
A03361,C00167,Savings,88728
A03362,C03363,Current,202559
A03363,C00011,Savings,95703
A03364,C03109,Current,554033
A03365,C01195,Current,746977
A03366,C04328,Current,770490
A03367,C02246,Current,671240
A03368,C03365,Savings,837882
A03369,C04475,Current,490213
A03370,C02226,Current,814862
A03371,C04283,Savings,387802
A03372,C02295,Current,582912
A03373,C04548,Current,668516
A03374,C03219,Savings,864136
A03375,C04009,Savings,98793
A03376,C02099,Current,387054
A03377,C04002,Savings,7053
A03378,C00132,Current,234820
A03379,C02829,Savings,517220
A03380,C03429,Savings,239098
A03381,C00917,Savings,172678
A03382,C01440,Current,689915
A03383,C02386,Current,516107
A03384,C01294,Current,103510
A03385,C01955,Savings,650637
A03386,C00583,Savings,873772
A03387,C00220,Savings,213727
A03388,C04932,Savings,285094
A03389,C03093,Current,305423
A03390,C02963,Current,831990
A03391,C02937,Savings,6091
A03392,C00876,Current,872448
A03393,C01785,Current,694060
A03394,C04208,Savings,620175
A03395,C00036,Current,852537
A03396,C01560,Savings,560363
A03397,C04417,Savings,822622
A03398,C01031,Savings,284022
A03399,C01903,Savings,327897
A03400,C01956,Savings,273611
A03401,C04201,Savings,661767
A03402,C01382,Current,485670
A03403,C01417,Savings,997438
A03404,C01878,Current,535193
A03405,C03500,Savings,112158
A03406,C01731,Current,316082
A03407,C03271,Savings,702238
A03408,C00614,Current,697969
A03409,C04772,Savings,865175
A03410,C00471,Current,686538
A03411,C03240,Savings,383381
A03412,C03062,Savings,467376
A03413,C04126,Savings,95295
A03414,C04287,Current,660914
A03415,C04311,Current,715431
A03416,C02227,Savings,420721
A03417,C03065,Savings,562001
A03418,C00801,Current,486192
A03419,C01248,Current,572498
A03420,C03812,Current,349922
A03421,C00643,Savings,951391
A03422,C00081,Savings,73518
A03423,C00130,Savings,741899
A03424,C04172,Savings,849822
A03425,C01891,Current,532556
A03426,C00512,Savings,430039
A03427,C04234,Savings,558063
A03428,C02187,Current,657850
A03429,C02646,Savings,832702
A03430,C04606,Savings,805445
A03431,C00701,Savings,27381
A03432,C01970,Savings,723102
A03433,C02995,Current,905138
A03434,C04808,Current,560162
