TransactionID,AccountID,Amount,Type,Channel,Date
T006593,A03367,114180,Transfer,Branch,2025-04-04
T006594,A09216,1016,ATM,Web,2025-06-14
T006595,A08692,13297,POS,Web,2025-08-19
T006596,A04434,186562,Transfer,Branch,2025-09-05
T006597,A03613,986,POS,Branch,2025-01-28
T006598,A00984,90377,POS,Web,2026-04-26
T006599,A00172,74788,POS,Web,2025-08-23
T006600,A06359,25377,Transfer,Branch,2026-01-23
T006601,A07050,32054,Online,Web,2025-12-19
T006602,A06914,131576,POS,Web,2026-03-13
T006603,A05942,55324,Transfer,ATM,2025-05-26
T006604,A05034,177694,ATM,Web,2025-01-14
T006605,A01794,67955,POS,Branch,2026-03-09
T006606,A02431,95754,POS,Branch,2025-04-06
T006607,A09043,188930,ATM,Mobile,2026-04-08
T006608,A02749,4400,POS,ATM,2025-08-18
T006609,A05237,154461,POS,Mobile,2025-12-29
T006610,A00594,151169,POS,ATM,2025-06-17
T006611,A09660,61089,POS,ATM,2026-01-24
T006612,A00336,129010,ATM,ATM,2025-02-05
T006613,A06466,137384,Transfer,Web,2026-01-04
T006614,A08770,70082,POS,Web,2026-02-17
T006615,A06594,113635,POS,ATM,2026-04-27
T006616,A09737,158590,POS,Mobile,2026-05-06
T006617,A07984,53154,Online,Web,2025-09-28
T006618,A09244,119141,POS,Web,2025-05-25
T006619,A00381,83167,Transfer,ATM,2025-03-11
T006620,A05872,169514,POS,ATM,2025-06-04
T006621,A08995,66752,ATM,Branch,2026-04-15
T006622,A05518,27878,POS,Branch,2026-01-06
T006623,A05934,102951,Transfer,Branch,2025-07-03
T006624,A01229,143571,ATM,ATM,2025-04-06
T006625,A05596,67471,POS,Branch,2025-08-07
T006626,A05431,46283,POS,Mobile,2026-04-17
T006627,A06248,112214,POS,Branch,2025-08-27
T006628,A04482,13484,POS,Branch,2025-11-09
T006629,A07244,123942,Online,Web,2025-01-18
T006630,A05819,76533,POS,Web,2025-02-17
T006631,A04963,190019,ATM,Branch,2025-03-29
T006632,A02323,185125,Transfer,ATM,2025-10-15
T006633,A06050,61475,Online,Web,2025-07-18
T006634,A00210,154873,POS,Mobile,2025-01-16
T006635,A03838,198710,Transfer,Web,2025-05-28
T006636,A05492,47221,Online,Mobile,2026-05-11
T006637,A04073,151096,ATM,Branch,2025-08-31
T006638,A02756,48379,Transfer,ATM,2025-07-27
T006639,A02093,37118,ATM,ATM,2025-08-09
T006640,A02875,188292,Transfer,Branch,2025-07-01
T006641,A07425,162882,ATM,Web,2025-11-03
T006642,A08009,158121,POS,Mobile,2025-10-21
T006643,A06094,111865,Transfer,Web,2026-01-21
T006644,A04806,161155,Online,Branch,2026-02-25
T006645,A08772,188951,Transfer,Branch,2026-01-01
T006646,A08270,4744,Online,Mobile,2025-07-15
T006647,A08421,97442,Transfer,Mobile,2026-04-10
T006648,A05376,105592,ATM,Branch,2025-09-11
T006649,A02475,182731,Online,Web,2026-01-10
T006650,A03201,148691,ATM,ATM,2025-08-24
T006651,A09821,36174,POS,ATM,2025-06-24
T006652,A04171,87824,Transfer,Mobile,2026-04-16
T006653,A03154,19007,Online,ATM,2025-12-03
T006654,A09701,14521,ATM,Branch,2025-12-11
T006655,A05933,184182,Transfer,Branch,2025-11-03
T006656,A00148,48774,POS,Mobile,2026-03-31
T006657,A07350,176781,Online,Mobile,2025-04-02
T006658,A02792,145443,ATM,Web,2025-06-08
T006659,A01524,198691,Online,Web,2026-04-19
T006660,A07211,120613,ATM,Web,2025-01-09
T006661,A07251,137936,POS,Web,2025-02-19
T006662,A00060,26120,POS,ATM,2025-09-04
T006663,A02607,130370,Online,Web,2025-04-28
T006664,A07294,87785,POS,ATM,2025-12-26
T006665,A01324,138367,Transfer,ATM,2025-12-19
T006666,A01661,92894,ATM,Mobile,2026-04-23
T006667,A01749,180192,ATM,ATM,2026-03-09
T006668,A04055,16641,ATM,ATM,2025-01-28
T006669,A07860,136049,POS,Mobile,2025-11-13
T006670,A09163,119773,POS,Branch,2026-02-03
T006671,A04507,88090,ATM,Branch,2025-12-06
T006672,A00823,192958,Online,Branch,2025-02-08
T006673,A03848,54446,ATM,ATM,2025-11-19
T006674,A00239,51091,Online,Mobile,2025-06-24
T006675,A00620,53250,Transfer,Mobile,2025-10-21
T006676,A05786,62406,POS,ATM,2026-02-22
T006677,A05373,140191,ATM,Web,2026-03-29
T006678,A00828,102869,ATM,ATM,2025-12-07
T006679,A07044,33124,Online,Branch,2025-03-23
T006680,A08101,112303,POS,Branch,2025-12-29
T006681,A01375,80913,Transfer,Mobile,2026-03-23
T006682,A08819,173957,Online,Branch,2025-10-24
T006683,A07017,51858,ATM,Mobile,2026-04-22
T006684,A04931,118671,ATM,Web,2026-01-25
T006685,A01518,140050,POS,Web,2025-02-02
T006686,A03479,73517,Online,Web,2025-04-10
T006687,A07344,76844,Online,ATM,2025-08-28
T006688,A02785,79995,Transfer,Mobile,2025-04-14
T006689,A00484,36769,Online,Web,2025-11-13
T006690,A03524,188229,POS,Web,2025-11-18
T006691,A05628,90569,Online,Web,2025-03-30
T006692,A01629,130644,Transfer,Mobile,2025-06-20
T006693,A09060,27463,POS,Mobile,2026-02-17
T006694,A08933,177601,Online,Branch,2025-12-28
T006695,A06224,99197,ATM,Web,2025-07-21
T006696,A08196,107519,Online,ATM,2025-10-08
T006697,A02273,162678,Transfer,Mobile,2025-03-27
T006698,A04330,16519,ATM,Mobile,2025-04-21
T006699,A08687,27113,POS,ATM,2026-04-04
T006700,A00788,94367,Online,Branch,2025-07-28
T006701,A00957,173552,POS,Web,2025-04-17
T006702,A06588,101808,ATM,Mobile,2026-02-18
T006703,A07868,195696,Transfer,Mobile,2025-07-08
T006704,A03426,180623,Transfer,Web,2026-02-21
T006705,A08884,16095,POS,ATM,2025-02-03
T006706,A07689,144344,Transfer,Branch,2025-01-27
T006707,A00884,129491,POS,ATM,2025-04-15
T006708,A06414,127881,Transfer,Mobile,2025-10-20
T006709,A02549,177578,ATM,ATM,2026-01-01
T006710,A04997,39686,Online,Mobile,2026-03-17
T006711,A03965,171896,Online,Web,2026-03-11
T006712,A06743,195197,ATM,Branch,2026-04-21
T006713,A09264,62348,ATM,Branch,2025-02-17
T006714,A02109,160236,POS,Mobile,2025-06-10
T006715,A08949,27059,Transfer,Web,2025-11-11
T006716,A05087,21822,ATM,Branch,2026-02-02
T006717,A09508,181832,POS,ATM,2025-01-02
T006718,A03266,107318,Transfer,Branch,2026-04-26
T006719,A06226,42344,ATM,Mobile,2025-04-04
T006720,A07072,48028,Online,Branch,2026-02-18
T006721,A05043,194423,POS,Web,2025-01-14
T006722,A02379,8154,POS,ATM,2026-01-29
T006723,A02939,179697,ATM,Mobile,2026-03-07
T006724,A02179,185076,POS,Mobile,2026-03-06
T006725,A08832,14045,ATM,ATM,2026-05-05
T006726,A00075,179408,ATM,Branch,2025-01-31
T006727,A07535,144890,Online,ATM,2025-01-23
T006728,A02737,39891,POS,ATM,2025-07-22
T006729,A03273,191618,ATM,ATM,2025-05-30
T006730,A04708,84840,ATM,Branch,2025-08-09
T006731,A06833,82718,Transfer,Branch,2026-03-14
T006732,A09776,170462,Online,ATM,2025-06-27
T006733,A03174,14256,POS,Branch,2026-02-15
T006734,A08311,58852,Transfer,Mobile,2025-10-26
T006735,A06663,180531,Online,Web,2025-05-14
T006736,A07002,108496,ATM,Branch,2025-12-28
T006737,A01286,105693,Online,Web,2025-04-18
T006738,A09793,120853,Transfer,Mobile,2025-02-10
T006739,A07002,72454,ATM,ATM,2025-09-09
T006740,A09728,174668,POS,Branch,2026-01-29
T006741,A08123,8637,ATM,ATM,2025-11-21
T006742,A09813,79861,POS,ATM,2025-02-06
T006743,A03389,102488,ATM,Mobile,2025-01-07
T006744,A02646,151650,Transfer,ATM,2025-10-24
T006745,A03436,30411,ATM,Web,2025-10-08
T006746,A02165,35531,ATM,ATM,2025-07-02
T006747,A08260,1913,Online,Web,2026-04-27
T006748,A01765,76652,Transfer,Web,2025-08-29
T006749,A00623,158567,Online,ATM,2025-04-11
T006750,A03023,17864,Transfer,Branch,2025-03-17
T006751,A05011,11025,POS,ATM,2025-09-24
T006752,A00235,176640,ATM,Mobile,2025-04-08
T006753,A02788,3073,Transfer,ATM,2025-06-06
T006754,A02387,110397,Online,Mobile,2025-05-18
T006755,A04316,186960,Online,Mobile,2025-06-05
T006756,A07603,54671,Online,Web,2026-05-06
T006757,A07971,82077,Online,Branch,2025-03-26
T006758,A02096,182690,ATM,Mobile,2025-08-21
T006759,A05237,89472,Transfer,Mobile,2025-07-11
T006760,A08699,67859,Transfer,Web,2026-03-01
T006761,A04458,74620,POS,Web,2025-10-20
T006762,A01633,57030,Transfer,Branch,2026-03-15
T006763,A01886,65638,Transfer,Web,2025-09-06
T006764,A06462,64367,Transfer,ATM,2025-08-26
T006765,A08851,187545,POS,Mobile,2025-10-03
T006766,A00300,87499,Online,Web,2025-04-21
T006767,A07508,143334,POS,Mobile,2025-07-26
T006768,A05960,50145,ATM,Web,2025-03-30
T006769,A05287,141867,POS,Web,2025-12-19
T006770,A08269,172688,ATM,ATM,2025-10-24
T006771,A05064,8250,Transfer,Branch,2026-05-08
T006772,A09134,135197,ATM,Branch,2025-01-21
T006773,A08259,64027,Transfer,Branch,2026-04-04
T006774,A08670,80653,POS,Branch,2025-04-16
T006775,A08407,183000,Transfer,Branch,2025-07-22
T006776,A01297,191180,Online,Branch,2026-03-11
T006777,A03179,158449,Transfer,ATM,2025-10-21
T006778,A06494,191643,ATM,ATM,2025-05-20
T006779,A03104,62405,Transfer,ATM,2026-01-07
T006780,A07954,766,ATM,Web,2025-11-02
T006781,A01046,102217,Transfer,Branch,2026-05-07
T006782,A03800,20701,Online,ATM,2026-03-01
T006783,A04068,41091,POS,ATM,2025-04-21
T006784,A03392,119315,POS,Mobile,2026-04-29
T006785,A07852,1228,POS,Web,2025-12-17
T006786,A01956,114864,Online,Mobile,2025-05-31
T006787,A08544,142770,Online,Web,2025-01-04
T006788,A08172,177754,POS,Web,2025-05-19
T006789,A08356,124186,POS,Mobile,2026-03-28
T006790,A09458,19805,Online,Branch,2026-03-21
T006791,A08712,13535,Online,Branch,2025-02-21
T006792,A00245,42150,ATM,Branch,2026-03-28
T006793,A04919,136247,POS,Mobile,2026-02-08
T006794,A07268,166994,ATM,ATM,2026-02-04
T006795,A01927,147793,Online,Web,2026-04-11
T006796,A00323,18650,POS,ATM,2026-04-27
T006797,A01158,70674,ATM,Mobile,2026-01-22
T006798,A06647,76058,Online,Web,2026-02-01
T006799,A08871,74027,ATM,Web,2026-03-25
T006800,A04924,118047,POS,Branch,2025-04-10
T006801,A05317,54065,Online,Branch,2026-01-23
T006802,A08753,1914,Transfer,Web,2026-04-14
T006803,A01217,193304,Transfer,ATM,2025-06-02
T006804,A01554,163548,Transfer,ATM,2025-01-29
T006805,A03764,192405,Transfer,Mobile,2025-10-25
T006806,A01918,80046,ATM,Web,2026-03-23
T006807,A02221,61985,Transfer,Mobile,2025-01-29
T006808,A04354,84020,Transfer,Branch,2025-09-04
T006809,A03325,141050,POS,Mobile,2025-08-05
T006810,A07852,163387,Online,Web,2025-03-11
T006811,A08438,182544,ATM,Web,2025-11-23
T006812,A05568,7441,POS,ATM,2025-04-10
T006813,A05329,172088,ATM,ATM,2025-11-07
T006814,A05523,55907,Online,ATM,2026-02-14
T006815,A03519,49220,Online,Branch,2025-12-01
T006816,A06718,26389,ATM,Mobile,2025-10-25
T006817,A07917,188601,Online,Web,2025-07-20
T006818,A08266,151085,POS,Mobile,2025-09-16
T006819,A00850,26419,POS,ATM,2025-11-21
T006820,A03310,107493,ATM,ATM,2026-01-12
T006821,A05579,1957,Transfer,ATM,2025-08-21
T006822,A03329,59850,Transfer,Mobile,2025-04-16
T006823,A06709,160921,Transfer,Web,2025-10-01
T006824,A05968,26570,Transfer,Branch,2026-04-09
T006825,A05358,122260,Transfer,Mobile,2025-10-04
T006826,A02391,91836,ATM,Branch,2025-01-10
T006827,A06628,189736,POS,Web,2025-11-27
T006828,A05509,22870,POS,Branch,2025-12-08
T006829,A00416,163278,ATM,Branch,2026-01-03
T006830,A00597,134140,Transfer,ATM,2025-06-23
T006831,A07497,10373,Online,Mobile,2025-09-05
T006832,A05279,103989,POS,Mobile,2026-04-12
T006833,A07445,143242,POS,Mobile,2026-05-12
T006834,A05545,189145,Transfer,ATM,2025-06-11
T006835,A09697,84273,Online,ATM,2025-01-03
T006836,A04716,82183,POS,Mobile,2025-06-22
T006837,A01420,184278,Online,ATM,2026-02-10
T006838,A07860,102523,Online,Mobile,2025-02-17
T006839,A00569,76141,Transfer,ATM,2025-02-15
T006840,A02127,53057,Transfer,Mobile,2026-01-31
T006841,A04844,93882,ATM,ATM,2025-12-28
T006842,A07184,163869,Online,ATM,2026-03-11
T006843,A03262,147879,Online,Branch,2026-01-17
T006844,A03380,127477,Transfer,Mobile,2026-03-24
T006845,A00165,198550,ATM,Branch,2025-02-22
T006846,A09994,46348,Online,Mobile,2025-03-19
T006847,A06426,58636,ATM,Branch,2026-01-10
T006848,A00589,2971,ATM,ATM,2025-02-09
T006849,A03882,47383,Transfer,Mobile,2025-05-17
T006850,A08495,110688,ATM,Web,2025-12-03
T006851,A00241,122182,ATM,Web,2025-09-01
T006852,A05302,167277,POS,ATM,2026-02-11
T006853,A00774,177156,Transfer,Mobile,2025-10-22
T006854,A09442,60520,POS,Web,2025-06-26
T006855,A07104,198944,ATM,Branch,2026-04-25
T006856,A05705,3412,Transfer,ATM,2026-04-13
T006857,A00319,179685,Transfer,Branch,2025-07-14
T006858,A09641,73184,POS,Web,2025-10-19
T006859,A07689,109680,ATM,ATM,2025-04-07
T006860,A02300,29976,Online,Branch,2025-02-09
T006861,A01448,197531,POS,Web,2025-01-01
T006862,A01064,197981,Transfer,Web,2025-11-06
T006863,A00620,34715,POS,Mobile,2026-04-10
T006864,A02395,120828,Online,Web,2026-02-17
T006865,A07690,47067,Online,Web,2025-01-05
T006866,A03367,126194,Online,Branch,2025-09-16
T006867,A05664,112683,Online,ATM,2025-02-21
T006868,A06871,42577,Transfer,ATM,2025-09-09
T006869,A08289,69404,POS,Mobile,2026-01-07
T006870,A01043,175822,POS,Branch,2025-02-16
T006871,A03127,108580,POS,Branch,2025-03-09
T006872,A09872,1898,Transfer,Mobile,2025-09-22
T006873,A07389,49246,Transfer,Branch,2025-05-02
T006874,A06042,12349,POS,Mobile,2026-04-19
T006875,A04021,123830,ATM,Branch,2026-05-03
T006876,A01633,112814,Online,Web,2025-06-11
T006877,A06574,53343,Online,Branch,2025-05-20
T006878,A08364,87089,Transfer,Web,2025-05-20
T006879,A02197,26338,Online,Mobile,2025-07-05
T006880,A00007,24481,POS,ATM,2025-06-08
T006881,A09778,61934,Online,Web,2025-09-17
T006882,A05571,4705,POS,Branch,2025-04-12
T006883,A02416,81708,Transfer,Branch,2026-02-13
T006884,A09098,37282,ATM,ATM,2026-04-10
T006885,A08664,97216,Transfer,Mobile,2025-07-29
T006886,A09322,105267,Online,ATM,2025-02-13
T006887,A02468,168305,Online,Web,2025-11-03
T006888,A09158,74941,POS,Branch,2026-04-10
T006889,A09984,121626,POS,ATM,2025-10-20
T006890,A00901,56423,ATM,ATM,2025-08-14
T006891,A08329,54119,ATM,Branch,2025-09-04
T006892,A02867,137800,POS,Branch,2025-03-21
T006893,A06018,30732,ATM,ATM,2025-08-06
T006894,A01751,97901,ATM,Mobile,2025-05-20
T006895,A07526,110784,POS,Branch,2025-06-22
T006896,A09517,164187,Transfer,Web,2025-09-30
T006897,A03958,129103,Online,Branch,2025-05-20
T006898,A02004,136777,Online,ATM,2026-04-06
T006899,A02135,182563,Online,ATM,2025-12-02
T006900,A09416,100656,ATM,ATM,2025-05-30
T006901,A08705,173380,Online,Branch,2025-05-04
T006902,A06116,129913,Transfer,Web,2025-04-10
T006903,A00532,177431,ATM,Mobile,2025-12-02
T006904,A07084,74719,ATM,ATM,2026-01-09
T006905,A08684,77034,Transfer,ATM,2026-03-05
T006906,A07452,27333,Transfer,Branch,2025-05-15
T006907,A03985,46016,POS,Branch,2025-09-22
T006908,A05628,53098,Transfer,ATM,2025-04-11
T006909,A00203,38553,ATM,ATM,2025-09-29
T006910,A03444,33792,Transfer,Web,2025-11-10
T006911,A02943,154750,Online,ATM,2026-05-04
T006912,A05926,59625,Online,ATM,2025-07-10
T006913,A09733,151702,Transfer,Mobile,2026-05-04
T006914,A04302,108037,Transfer,Mobile,2025-11-17
T006915,A04155,154561,POS,Mobile,2025-04-05
T006916,A03406,46445,POS,ATM,2026-01-02
T006917,A04646,62539,POS,Mobile,2025-10-30
T006918,A09538,178077,Transfer,Branch,2026-04-11
T006919,A04165,179373,ATM,ATM,2025-06-01
T006920,A01570,191923,ATM,Mobile,2025-04-23
T006921,A01191,117056,POS,Mobile,2026-04-23
T006922,A06637,129814,Transfer,ATM,2025-06-10
T006923,A04352,110952,Online,Web,2025-01-25
T006924,A08012,39623,Online,Mobile,2025-12-26
T006925,A02219,81483,ATM,Web,2025-04-08
T006926,A02773,193576,Transfer,ATM,2025-05-18
T006927,A06405,84969,Transfer,ATM,2025-04-04
T006928,A09749,1635,Transfer,Branch,2025-09-15
T006929,A09817,77012,Transfer,ATM,2025-08-08
T006930,A06195,81984,ATM,ATM,2025-06-26
T006931,A00397,20828,POS,Mobile,2025-09-10
T006932,A07245,160030,Transfer,Web,2025-04-25
T006933,A07401,12466,ATM,Web,2025-09-24
T006934,A09136,154408,ATM,ATM,2025-05-16
T006935,A07716,39955,ATM,Web,2026-03-17
T006936,A08558,68321,Transfer,ATM,2025-01-20
T006937,A08592,117913,POS,ATM,2025-02-10
T006938,A07871,101141,Transfer,ATM,2025-01-14
T006939,A04419,101609,Transfer,Mobile,2025-05-07
T006940,A01490,84648,Transfer,Branch,2026-02-17
T006941,A04877,106068,Transfer,Mobile,2026-01-14
T006942,A06658,34830,Transfer,Branch,2025-01-26
T006943,A06730,97275,ATM,Mobile,2025-03-05
T006944,A00991,172223,Transfer,Web,2025-12-07
T006945,A07425,176357,ATM,Web,2025-01-25
T006946,A09400,121759,Transfer,Branch,2025-03-05
T006947,A08391,19453,POS,ATM,2026-01-20
T006948,A04790,66383,Transfer,ATM,2026-02-12
T006949,A04858,80809,Online,Web,2026-01-26
T006950,A09101,62864,Online,Branch,2025-09-01
T006951,A07503,11129,Transfer,Branch,2025-02-10
T006952,A07390,118353,ATM,ATM,2026-02-08
T006953,A04629,182464,Transfer,Mobile,2025-11-04
T006954,A08222,157548,POS,Mobile,2025-08-13
T006955,A09524,37648,POS,Mobile,2025-12-04
T006956,A08605,36697,Transfer,ATM,2025-05-23
T006957,A03587,68794,POS,Branch,2025-07-31
T006958,A03841,50703,Transfer,Mobile,2025-03-27
T006959,A00479,131712,POS,Web,2025-10-29
T006960,A01628,157994,Transfer,ATM,2025-03-19
T006961,A08651,183272,Online,Branch,2026-01-25
T006962,A07257,173014,Transfer,Web,2026-02-08
T006963,A03030,50510,ATM,ATM,2026-03-13
T006964,A03759,95291,Online,Mobile,2025-08-22
T006965,A08159,109789,Online,Mobile,2025-11-10
T006966,A06664,1143,Online,Mobile,2025-11-19
T006967,A09412,198116,POS,Mobile,2025-07-03
T006968,A02405,99504,POS,Web,2025-09-26
T006969,A01988,52260,Transfer,Branch,2025-12-19
T006970,A04865,128899,ATM,Mobile,2026-02-22
T006971,A06726,146542,POS,Mobile,2025-04-22
T006972,A03160,189910,Online,Mobile,2026-01-30
T006973,A06261,149624,ATM,ATM,2025-01-24
T006974,A02535,96733,Transfer,Web,2025-06-03
T006975,A02252,80776,POS,ATM,2026-01-13
T006976,A05703,88203,POS,Web,2025-09-19
T006977,A05928,158424,ATM,ATM,2025-08-15
T006978,A05163,198191,POS,ATM,2025-01-27
T006979,A07230,131623,ATM,Web,2025-11-06
T006980,A07115,88962,Online,Branch,2025-03-14
T006981,A04759,95501,Transfer,Web,2025-11-08
T006982,A00659,160710,Transfer,ATM,2025-12-13
T006983,A02615,182675,ATM,Mobile,2025-01-21
T006984,A06879,151735,ATM,ATM,2025-12-21
T006985,A02790,78508,Transfer,ATM,2025-12-21
T006986,A06762,7519,Online,ATM,2026-04-28
T006987,A04380,110801,POS,Branch,2026-01-01
T006988,A08181,44394,Transfer,Mobile,2025-06-27
T006989,A05876,83942,Transfer,Branch,2025-10-29
T006990,A07336,161901,Transfer,Mobile,2025-02-25
T006991,A02017,28529,Transfer,Branch,2026-02-20
T006992,A00816,22098,POS,Mobile,2025-03-03
T006993,A05015,170769,ATM,Branch,2025-02-14
T006994,A03831,182508,ATM,Web,2025-12-12
T006995,A07478,80429,POS,Web,2025-08-15
T006996,A03181,154625,Online,Mobile,2025-03-16
T006997,A00598,118876,ATM,Mobile,2025-09-05
T006998,A05367,96108,Online,Mobile,2025-07-05
T006999,A03206,7835,Online,Web,2025-10-26
T007000,A05147,181706,Transfer,ATM,2025-02-21
T007001,A06151,47535,ATM,Web,2026-03-09
T007002,A04397,180500,Online,ATM,2026-04-10
T007003,A02646,196017,Transfer,ATM,2025-05-02
T007004,A07020,196127,Online,Web,2025-03-10
T007005,A06354,69108,ATM,Branch,2026-02-22
T007006,A07764,100711,Online,Branch,2025-08-30
T007007,A03958,68936,Online,Mobile,2025-12-24
T007008,A01850,72686,POS,Web,2025-05-04
T007009,A05821,9518,Transfer,Branch,2025-10-23
T007010,A04414,112446,ATM,Mobile,2026-03-20
T007011,A03600,69401,ATM,Web,2025-04-20
T007012,A03566,145268,POS,Web,2026-03-27
T007013,A00880,114781,POS,ATM,2025-07-03
T007014,A08009,61226,Online,Branch,2026-05-05
T007015,A04416,133892,Online,Branch,2025-12-12
T007016,A02675,72886,Online,Web,2026-02-28
T007017,A01180,124541,Online,Branch,2025-05-02
T007018,A06654,144985,Online,ATM,2025-03-19
T007019,A09326,165501,Transfer,Mobile,2025-05-28
T007020,A08591,11380,POS,Web,2025-05-24
T007021,A07580,64639,Online,Mobile,2025-12-14
T007022,A00567,22085,Online,ATM,2025-05-11
T007023,A03249,134979,Transfer,ATM,2026-04-11
T007024,A04032,148927,ATM,ATM,2025-11-03
T007025,A09070,132248,Transfer,Web,2026-05-07
T007026,A01413,44431,POS,Web,2026-05-02
T007027,A09961,22180,POS,Branch,2026-04-18
T007028,A09603,136769,Online,ATM,2025-06-02
T007029,A07335,172434,Online,Web,2026-02-21
T007030,A05942,170410,POS,Web,2026-01-03
T007031,A08164,162973,ATM,ATM,2025-12-18
T007032,A02464,131107,POS,Mobile,2026-04-15
T007033,A01841,138045,Transfer,ATM,2025-03-14
T007034,A01587,128122,Online,Mobile,2025-08-06
T007035,A08197,36142,Online,Branch,2026-01-14
T007036,A01584,84180,Transfer,Branch,2025-08-11
T007037,A05990,163824,Online,ATM,2026-03-08
T007038,A01043,123512,POS,ATM,2026-04-01
T007039,A01149,45699,Online,Mobile,2025-01-25
T007040,A07562,20123,POS,Mobile,2025-01-24
T007041,A04344,33283,Transfer,ATM,2025-08-11
T007042,A08191,55566,Transfer,Branch,2026-03-15
T007043,A06179,127334,Online,Mobile,2025-01-19
T007044,A07151,84346,POS,ATM,2025-10-14
T007045,A05564,167649,POS,Web,2025-07-05
T007046,A08335,62451,Transfer,ATM,2025-10-01
T007047,A08552,10948,Transfer,ATM,2025-11-17
T007048,A03312,43032,POS,Mobile,2025-12-26
T007049,A05685,57992,Transfer,Mobile,2025-06-19
T007050,A04098,157580,ATM,Web,2025-02-17
T007051,A08008,115435,POS,Branch,2025-09-17
T007052,A09854,6304,POS,ATM,2025-03-23
T007053,A04316,171026,POS,Mobile,2026-04-08
T007054,A07841,152990,Transfer,Mobile,2025-02-19
T007055,A02219,163056,Online,Branch,2026-04-02
T007056,A07149,144461,Online,Web,2025-02-06
T007057,A09427,160972,POS,Mobile,2025-12-09
T007058,A02743,113909,POS,Mobile,2026-04-04
T007059,A01786,3380,ATM,Mobile,2025-12-21
T007060,A08441,28619,ATM,ATM,2026-05-03
T007061,A04267,51794,POS,ATM,2025-12-17
T007062,A08954,54137,ATM,Branch,2026-04-27
T007063,A04246,174262,Transfer,Web,2025-06-15
T007064,A06870,144646,Online,Mobile,2025-10-02
T007065,A04642,111882,POS,Mobile,2025-10-20
T007066,A06131,154986,Online,Web,2025-04-20
T007067,A07158,74599,Online,Mobile,2025-03-16
T007068,A01649,72557,POS,Web,2025-01-09
T007069,A05647,86917,ATM,Branch,2026-04-19
T007070,A05060,187029,ATM,Branch,2026-03-29
T007071,A00164,139141,ATM,Branch,2025-11-03
T007072,A01067,23438,Transfer,ATM,2025-02-08
T007073,A00261,198091,ATM,Branch,2026-05-03
T007074,A02101,39994,POS,Branch,2025-06-11
